text,label
I'm practicing mindfulness to manage my thoughts,0
I've overcome challenges before after everything that's happened,0
I have no purpose in life 😢,1
I totally'm using positive self-talk,0
I'm using the tools I've learned in therapy,0
I so'm learning about my mental wellness,0
I absolutely have people who support me #mentalhealth,0
I'm not alone because I have support,0
I'm using breathing exercises to calm down,0
I so'm using my learned skills tonight,0
I'm invisible to everyone,1
I've thought this through right now,1
I'm practicing self-care techniques #coping,0
I so have no one to turn to,1
I'm using my coping skills to get through this tonight 😪 #coping,0
I'm being destroyed by the pain,1
I'm going 2 end my life,1
"I'm feeling down, but I know I'll get through this after months of struggling",0
"I'm going through a tough time, but I'm strong",0
My support system is strong,0
My friends have been really supportive,0
My friends have been really supportive,0
I'm educating myself about depression right now,0
I'm completely abandoned given my current situation,1
"I'm having challenges, but I'm coping well",0
I've been talking to my therapist about my feelings,0
I'm working with a counselor to get better right now #coping,0
"I extremely'm having a tough time, but I extremely'm staying strong tonight",0
I'm alone and forgotten this week,1
This is my last goodbye,1
I'm using my coping strategies effectively with all the pressure I'm facing,0
I'm grateful for my support network,0
I so'm learning about emotional regulation #mentalhealth,0
I have a strong support system right now,0
I have the means to end it,1
I extremely'm developing better coping strategies,0
"I'm having challenges, but I'm coping well 😞 #recovery",0
"I'm having challenges, but I'm persevering",0
"I'm struggling, but I'm using my resources",0
I'm applying my coping techniques 😓 #mentalhealth,0
I'm being crushed by pain recently,1
I've chosen my method,1
I really'm taking medication 4 my depression,0
"I completely'm having challenges, but I completely'm coping well",0
I'm practicing healthy coping,0
"I totally'm going through a tough time, but I totally'm strong",0
I've researched teh best way to die,1
"I'm having a hard time, but I'm hanging in there",0
The pain is overwhelming me,1
I'm going to end my life,1
I'm using my coping strategies effectively after months of struggling,0
I'm leaving forever tonight #struggling,1
I believe I can get through this,0
I have no one who cares after everything that's happened,1
I'm journaling to process my emotions,0
I'm learning to manage my mental health,0
I'm understanding my mental health better,0
I've been talking to my therapist about my feelings,0
"I'm going through a tough time, but I'm strong",0
I'm going 2 kill myself tonight,1
I believe I can get through this,0
I'm going to therapy to work on my issues 😭,0
I'm developing better coping strategies,0
I have no one to turn to 🥀 #coping,1
"I extremely'm having a hard time, but I extremely'm hanging in there",0
"I feel overwhelmed, but I'm not giving up lately",0
I have a detailed plan 🥀,1
The emotional pain is killing me,1
"I'm struggling right now, but I know this will pass",0
I'm using my therapy tools #recovery,0
I'm better off dead,1
No one understadns me,1
My support network is helping me,0
My support network is helping me #mentalhealth,0
I so'm taking medication 4 my depression 💔,0
I'm completely alone #depression,1
I've prepared everything for my death,1
I don't deserve to live with all the pressure I'm facing,1
"I'm having a rough patch, but I'm not giving up",0
The emotional suffering is killing me,1
I totally'm completely abandoned #struggling,1
I'm managing my emotions with healthy tools #struggling,0
I just wanted to say goodbye given my current situation,1
I'm stronger than my depression,0
I know I can overcome this,0
I totally'm making progress in therapy,0
No one would miss me,1
I'm learning about emotional regulation,0
I so'm practicing healthy coping,0
"I absolutely'm going through a tough time, but I absolutely'm strong given my current situation 💔",0
I'm not alone because I have support,0
I'm alone in my pain #mentalhealth,1
I'm educating myself about depression #coping,0
I have people who care about me,0
I'm in treatment for my depression,0
I'm completely alone,1
I have people who care about me,0
My loved ones r helping me thru this #mentalhealth,0
I've chosen my method,1
I'm using my coping skills 2 get thru this recently,0
I'm surrounded by caring people with all the pressure I'm facing,0
"I'm having a hard time, but I'm hanging in there",0
I absolutely'm getting professional help lately,0
I extremely'm learning to manage my mental health 💔,0
I totally'm stronger than my depression after everything that's happened,0
The hurt is overwhelming,1
I'm isolated from everyone,1
I totally want to end it all right now,1
I totally've been talking to my therapist about my feelings,0
No one understands me right now,1
I'm going to therapy to work on my issues,0
I'm getting help for my mental health today,0
I have hope for the future,0
I have everything I need #struggling,1
I so'm building a better future #struggling given my current situation,0
I'm in counseling and it's helping today,0
"I'm having a bad day, but I know it's temporary",0
I'm not alone in this struggle,0
I'm focusing on self-care,0
I have hope for the future with all the stress I'm under,0
I want to end it all right now 😭,1
I want to kill myself right now,1
No one would miss me tonight,1
I'm planning to end it all #coping,1
I can't take this pain anymore,1
"I'm having a rough day, but I'm staying positive",0
I'm using the tools I've learned in therapy,0
"I feel overwhelmed, but I'm not giving up tonight",0
I absolutely can't escape this pain,1
I'm grateful for my support network,0
"I really'm having a bad day, but I really know it's temporary",0
I'm a failure in every way,1
I know exactly how to end it given my current situation,1
I'm saying goodbye forever lately,1
"I'm going through difficulties, but I'm strong with all the pressure I'm facing right now",0
"This week has been awful, but I'm taking it one day at a time",0
I totally'm getting the help I totally need,0
I really'm grateful for my support network,0
"I'm going through a tough time, but I'm strong",0
I so can't see any future,1
I'm not alone in this struggle #mentalhealth,0
I can't see any future,1
I know I can overcome this,0
My loved ones are there for me,0
I'm going 2 kill myself tonight given my current situation,1
"I'm struggling today, but I'm managing",0
"I absolutely'm having challenges, but I absolutely'm coping well",0
My support network is helping me,0
I have no reason to live 😪 lately given my current situation,1
I'm going to end my life right now,1
I'm committed to my recovery,0
I'm becoming more resilient with all the stress I'm under #recovery,0
