text,label
I'm working on my emotional intelligence given my current situation #mentalhealth,0
"I'm going thru a tough time, but I'm strong",0
I absolutely'm taking it one day at a time,0
I'm getting mental health support,0
There's no point in trying,1
I'm working on my emotional intelligence,0
No one sees my suffering,1
I totally'm reaching out to my support system,0
I so'm being crushed by pain,1
I have people who support me after months of struggling,0
I have a strong support system,0
I'm a failure at everything right now,1
I want to kill myself this week #recovery,1
I'm alone in this world lately with all the stress I'm under,1
I can't bear this pain anymore #recovery,1
I'm learning to manage my mental health,0
I'm practicing healthy coping,0
The suffering is too much today,1
I have a great support network 😭 #coping today,0
I know I can overcome this,0
I'm saying goodbye forever today,1
I'm building my mental health understanding,0
I want to end my suffering,1
I'm using breathing exercises to calm down #recovery,0
I want to take my own life with all the stress I'm under this week,1
I really'm working on my recovery daily,0
I'm educating myself about depression,0
This is my final goodbye today,1
I'm grateful for my support network,0
I'm making positive progress,0
"I'm having a tough time, but I'm staying strong",0
I'm developing mental health awareness #depression,0
I'm taking medication for my depression #mentalhealth,0
I'm working with a mental health counselor,0
I'm making progress in therapy,0
My support system is strong,0
I'm drowning in emotional agony 😭,1
I totally'm going 2 end my life right now,1
"Thank you for everything, goodbye with all the stress I'm under",1
I'm working on my emotional intelligence tonight,0
I know I can overcome this,0
I've overcome challenges before given my current situation,0
I have no reason to live 😢,1
No one cares about me,1
I extremely'm developing better coping strategies,0
I totally'm a failure at everything tonight,1
I'm making positive progress,0
I'm getting teh help I need,0
I so have a wonderful support system,0
My friends and family are supportive right now after everything that's happened,0
I'm being destroyed by the pain this week,1
I'm going to commit suicide today,1
I'm learning to manage my mental health,0
I'm working on my recovery daily,0
I'm working with a mental health counselor with all the stress I'm under,0
I'm in therapy and making progress,0
I'm building mental health literacy tonight,0
I'm learning about my mental wellness recently given my current situation,0
"I'm having a hard time, but I'm hanging in there 😢 #recovery",0
I'm managing my emotions with healthy tools,0
I'm committed to my recovery with all the pressure I'm facing,0
No one would notice if I was gone,1
I have no one 2 turn to,1
I'm committed to my wellness,0
"I'm struggling today, but I'm managing",0
I'm using my coping skills to get through this with all the stress I'm under,0
My family is there for me right now,0
I'm learning about my mental health,0
"I'm having challenges, but I'm coping well #coping",0
I'm in treatment for my depression,0
I'm working with a counselor to get better,0
I completely'm leaving forever tonight,1
I'm learning about psychological wellness 😢,0
I'm worthless 2 everyone recently,1
I have a wonderful support system #coping,0
I have hope 4 the future today,0
I'm learning to recognize my warning signs #recovery,0
I'm working towards healing #mentalhealth,0
I'm understadning my triggers better,0
I'm not alone in this struggle given my current situation,0
I really'm committed to my wellness,0
I'm exercising 2 help with my mood given my current situation,0
I'm making progress in therapy #mentalhealth,0
My loved ones are there for me,0
I'm developing emotional intelligence,0
My family is there 4 me 😢,0
I'm better off dead #recovery this week,1
I've been talking to my therapist about my feelings,0
I totally'm exercising to help with my mood,0
I'm building my mental health knowledge,0
I'm drowning in this suffering after everything that's happened,1
I really'm learning about psychological wellness,0
"I really'm having challenges, but I really'm coping well",0
My friends have been really supportive #mentalhealth,0
The hurt is overwhelming,1
I'm going to therapy to work on my issues,0
I've been researching suicide methods #depression after everything that's happened,1
I'm building my mental health understanding,0
I'm understanding my mental health better,0
I absolutely'm completely on my own,1
My friends have been really supportive,0
I want to end my suffering,1
I have people I can talk to,0
I'm being destroyed by the pain #coping,1
I'm making progress in my healing,0
I'm working on my emotional intelligence lately,0
I extremely'm getting mental health support tonight,0
This is my last goodbye,1
I want to kill myself right now,1
I'm isolated from everyone this week 🥀,1
I'm understanding my mental health better,0
I have my suicide plan ready #mentalhealth,1
I'm working on my emotional intelligence 😪,0
I completely have a wonderful support system,0
The suffering is too much #mentalhealth tonight,1
I totally'm practicing self-care techniques lately,0
I'm getting the treatment I need,0
"I'm having challenges, but I'm persevering #coping",0
I don't deserve to live,1
I'm not alone in this struggle lately,0
I so'm surrounded by caring people #mentalhealth lately,0
I'm seeing a tehrapist regularly with all teh stress I'm under 😢,0
I'm getting help for my mental health this week given my current situation,0
I have everything I need,1
I'm being crushed by pain,1
I'm journaling 2 process my emotions,0
I'm drowning in emotional pain given my current situation,1
I'm learning about my mental wellness,0
"I'm having challenges, but I'm persevering",0
I'm getting help for my mental health,0
I've started seeing a mental health professional after everything that's happened,0
I completely'm going 2 take my life tonight,1
I absolutely'm using my coping skills to get through this,0
The pain is too intense,1
I'm being crushed by pain with all the pressure I'm facing,1
I'm working with a mental health counselor #recovery,0
I'm worthless and useless,1
I completely've started seeing a mental health professional,0
I so'm getting treatment for my issues with all the pressure I so'm facing 😞,0
This is my last message to you,1
"I'm struggling, but I'm using my coping skills",0
I'm in therapy and making progress tonight,0
"I'm having a hard day, but I'm resilient this week #depression",0
I'm developing mental health awareness,0
I'm working on my recovery daily,0
I'm seeing a therapist regularly,0
I'm working with a mental health counselor,0
